"","code","jarCode","name","municipality","ecoActCode","ecoActName","month","avgWage","numInsured","tax"
"9523",3065339,304610064,"UAB ""SĖKMĖS RATAI""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,1,NA
"9524",3065339,304610064,"UAB ""SĖKMĖS RATAI""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,1,NA
"9525",3066255,304615385,"UAB ""AUTOVINDAS""","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",622.86,4,603.15
"9526",3066255,304615385,"UAB ""AUTOVINDAS""","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",572.23,5,688.16
"9527",3066255,304615385,"UAB ""AUTOVINDAS""","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",726.25,4,699.56
"9528",3066255,304615385,"UAB ""AUTOVINDAS""","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,3,NA
"9529",3066255,304615385,"UAB ""AUTOVINDAS""","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",603.17,5,725.71
"9530",3066255,304615385,"UAB ""AUTOVINDAS""","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",620.57,5,746.04
"9531",3066255,304615385,"UAB ""AUTOVINDAS""","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",621.71,5,747.42
"9532",3066255,304615385,"UAB ""AUTOVINDAS""","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",620.29,5,745.71
"9533",3066255,304615385,"UAB ""AUTOVINDAS""","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",620.63,5,746.11
"9534",3066255,304615385,"UAB ""AUTOVINDAS""","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",542,6,777.98
"9535",3066255,304615385,"UAB ""AUTOVINDAS""","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",605.47,6,856.95
"9536",3066255,304615385,"UAB ""AUTOVINDAS""","Kretingos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",465.47,6,654.97
"9537",3066648,304619476,"UAB ""AUDMILA""","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,2,NA
"9538",3066648,304619476,"UAB ""AUDMILA""","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,2,NA
"9539",3066648,304619476,"UAB ""AUDMILA""","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,2,NA
"9540",3066648,304619476,"UAB ""AUDMILA""","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,2,NA
"9541",3066648,304619476,"UAB ""AUDMILA""","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,2,NA
"9542",3066648,304619476,"UAB ""AUDMILA""","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,2,NA
"9543",3066648,304619476,"UAB ""AUDMILA""","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,1,NA
"9544",3066648,304619476,"UAB ""AUDMILA""","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,3,NA
"9545",3066648,304619476,"UAB ""AUDMILA""","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,3,NA
"9546",3066648,304619476,"UAB ""AUDMILA""","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,3,NA
"9547",3066648,304619476,"UAB ""AUDMILA""","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,3,NA
"9548",3066648,304619476,"UAB ""AUDMILA""","Marijampolės sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,3,NA
"9549",3075082,304626570,"MB ""VILPETRA""","Utenos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,3,NA
"9550",3075082,304626570,"MB ""VILPETRA""","Utenos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",486.4,4,465.63
"9551",3075082,304626570,"MB ""VILPETRA""","Utenos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,3,NA
"9552",3075082,304626570,"MB ""VILPETRA""","Utenos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,3,NA
"9553",3075082,304626570,"MB ""VILPETRA""","Utenos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",585.2,4,557.99
"9554",3075082,304626570,"MB ""VILPETRA""","Utenos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",608,4,579.3
"9555",3075082,304626570,"MB ""VILPETRA""","Utenos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",580.36,6,802.66
"9556",3075082,304626570,"MB ""VILPETRA""","Utenos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",580.77,6,815.28
"9557",3075082,304626570,"MB ""VILPETRA""","Utenos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",608,6,868.95
"9558",3075082,304626570,"MB ""VILPETRA""","Utenos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",663.42,6,949.65
"9559",3075082,304626570,"MB ""VILPETRA""","Utenos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",728.21,5,861.85
"9560",3075082,304626570,"MB ""VILPETRA""","Utenos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",608,4,579.3
"9561",3081299,304675425,"UAB ""VILNEKA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,1,NA
"9562",3081299,304675425,"UAB ""VILNEKA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,1,NA
"9563",3081299,304675425,"UAB ""VILNEKA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,1,NA
"9564",3081299,304675425,"UAB ""VILNEKA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,1,NA
"9565",3081299,304675425,"UAB ""VILNEKA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,1,NA
"9566",3081299,304675425,"UAB ""VILNEKA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,1,NA
"9567",3081299,304675425,"UAB ""VILNEKA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,1,NA
"9568",3081299,304675425,"UAB ""VILNEKA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,1,NA
"9569",3081299,304675425,"UAB ""VILNEKA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,1,NA
"9570",3081299,304675425,"UAB ""VILNEKA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,1,NA
"9571",3081299,304675425,"UAB ""VILNEKA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,1,NA
"9572",3081299,304675425,"UAB ""VILNEKA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,1,NA
"9573",3082290,304678859,"UAB ""OSMARTAS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",334.19,4,322.68
"9574",3082290,304678859,"UAB ""OSMARTAS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",323.75,4,311.55
"9575",3082290,304678859,"UAB ""OSMARTAS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",190.01,4,181.59
"9576",3082290,304678859,"UAB ""OSMARTAS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,3,NA
"9577",3082290,304678859,"UAB ""OSMARTAS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,3,NA
"9578",3082290,304678859,"UAB ""OSMARTAS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",378.83,4,365.16
"9579",3082290,304678859,"UAB ""OSMARTAS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",349.45,4,336.26
"9580",3082290,304678859,"UAB ""OSMARTAS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",342.98,4,330.09
"9581",3082290,304678859,"UAB ""OSMARTAS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",305.06,4,293.41
"9582",3082290,304678859,"UAB ""OSMARTAS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",397.94,4,383.83
"9583",3082290,304678859,"UAB ""OSMARTAS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",357.75,4,344.3
"9584",3082290,304678859,"UAB ""OSMARTAS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",465.84,4,446.75
"9585",3102749,304695659,"UAB ""AUTOPARKO VALDYMAS""","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,2,NA
"9586",3102749,304695659,"UAB ""AUTOPARKO VALDYMAS""","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,2,NA
"9587",3102749,304695659,"UAB ""AUTOPARKO VALDYMAS""","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,2,NA
"9588",3102749,304695659,"UAB ""AUTOPARKO VALDYMAS""","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,2,NA
"9589",3102749,304695659,"UAB ""AUTOPARKO VALDYMAS""","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,2,NA
"9590",3102749,304695659,"UAB ""AUTOPARKO VALDYMAS""","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,2,NA
"9591",3102749,304695659,"UAB ""AUTOPARKO VALDYMAS""","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,2,NA
"9592",3102749,304695659,"UAB ""AUTOPARKO VALDYMAS""","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,2,NA
"9593",3102749,304695659,"UAB ""AUTOPARKO VALDYMAS""","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,2,NA
"9594",3102749,304695659,"UAB ""AUTOPARKO VALDYMAS""","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,2,NA
"9595",3102749,304695659,"UAB ""AUTOPARKO VALDYMAS""","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,2,NA
"9596",3102749,304695659,"UAB ""AUTOPARKO VALDYMAS""","Vilniaus r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,2,NA
"9597",3101995,304696921,"UAB ""ARASELA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",564.83,8,990.59
"9598",3101995,304696921,"UAB ""ARASELA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",644.24,7,986.69
"9599",3101995,304696921,"UAB ""ARASELA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",515.43,8,901.65
"9600",3101995,304696921,"UAB ""ARASELA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",474.77,7,719.63
"9601",3101995,304696921,"UAB ""ARASELA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",330.06,9,645.16
"9602",3101995,304696921,"UAB ""ARASELA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",510.19,12,1345.13
"9603",3101995,304696921,"UAB ""ARASELA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",574.94,11,1397.97
"9604",3101995,304696921,"UAB ""ARASELA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",637.47,12,1710
"9605",3101995,304696921,"UAB ""ARASELA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",604.92,11,1477.91
"9606",3101995,304696921,"UAB ""ARASELA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",623.53,11,1535.89
"9607",3101995,304696921,"UAB ""ARASELA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",648.48,11,1608.11
"9608",3101995,304696921,"UAB ""ARASELA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",586.38,11,1462.4
"9609",3113211,304709450,"UAB ""AUTOVAIDAS""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,2,NA
"9610",3113211,304709450,"UAB ""AUTOVAIDAS""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,3,NA
"9611",3113211,304709450,"UAB ""AUTOVAIDAS""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,2,NA
"9612",3113211,304709450,"UAB ""AUTOVAIDAS""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,2,NA
"9613",3113211,304709450,"UAB ""AUTOVAIDAS""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,2,NA
"9614",3113211,304709450,"UAB ""AUTOVAIDAS""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,2,NA
"9615",3113211,304709450,"UAB ""AUTOVAIDAS""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,2,NA
"9616",3113211,304709450,"UAB ""AUTOVAIDAS""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,2,NA
"9617",3113211,304709450,"UAB ""AUTOVAIDAS""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,2,NA
"9618",3113211,304709450,"UAB ""AUTOVAIDAS""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,2,NA
"9619",3113211,304709450,"UAB ""AUTOVAIDAS""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,2,NA
"9620",3116301,304718385,"UAB ""EUROAUTUS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,3,NA
"9621",3116301,304718385,"UAB ""EUROAUTUS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,3,NA
"9622",3116301,304718385,"UAB ""EUROAUTUS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,3,NA
"9623",3116301,304718385,"UAB ""EUROAUTUS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,2,NA
"9624",3116301,304718385,"UAB ""EUROAUTUS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,2,NA
"9625",3116301,304718385,"UAB ""EUROAUTUS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,3,NA
"9626",3116301,304718385,"UAB ""EUROAUTUS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,3,NA
"9627",3116301,304718385,"UAB ""EUROAUTUS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,3,NA
"9628",3116301,304718385,"UAB ""EUROAUTUS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,3,NA
"9629",3116301,304718385,"UAB ""EUROAUTUS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,3,NA
"9630",3116301,304718385,"UAB ""EUROAUTUS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,3,NA
"9631",3116301,304718385,"UAB ""EUROAUTUS""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,3,NA
"9632",3117193,304720016,"UAB EKOBIURAS","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",572.73,6,779.34
"9633",3117193,304720016,"UAB EKOBIURAS","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",690,5,792.49
"9634",3117193,304720016,"UAB EKOBIURAS","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",443.44,5,508.9
"9635",3117193,304720016,"UAB EKOBIURAS","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",716.93,4,650.51
"9636",3117193,304720016,"UAB EKOBIURAS","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,2,NA
"9637",3117193,304720016,"UAB EKOBIURAS","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,2,NA
"9638",3117193,304720016,"UAB EKOBIURAS","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",458.52,4,431.03
"9639",3117193,304720016,"UAB EKOBIURAS","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",803.07,4,728.27
"9640",3117193,304720016,"UAB EKOBIURAS","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,3,NA
"9641",3117193,304720016,"UAB EKOBIURAS","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,3,NA
"9642",3117193,304720016,"UAB EKOBIURAS","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,3,NA
"9643",3117193,304720016,"UAB EKOBIURAS","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,3,NA
"9644",3126293,304726019,"UAB ""APAUTA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,1,NA
"9645",3126293,304726019,"UAB ""APAUTA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,1,NA
"9646",3126293,304726019,"UAB ""APAUTA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,1,NA
"9647",3126293,304726019,"UAB ""APAUTA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,1,NA
"9648",3126293,304726019,"UAB ""APAUTA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,1,NA
"9649",3126293,304726019,"UAB ""APAUTA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,1,NA
"9650",3126293,304726019,"UAB ""APAUTA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,1,NA
"9651",3126293,304726019,"UAB ""APAUTA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,1,NA
"9652",3126293,304726019,"UAB ""APAUTA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,1,NA
"9653",3126293,304726019,"UAB ""APAUTA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,1,NA
"9654",3126293,304726019,"UAB ""APAUTA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,1,NA
"9655",3126293,304726019,"UAB ""APAUTA""","Vilniaus m. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,1,NA
"9656",3130659,304742938,"UAB ""BARAUTA""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,2,NA
"9657",3130659,304742938,"UAB ""BARAUTA""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,2,NA
"9658",3130659,304742938,"UAB ""BARAUTA""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,2,NA
"9659",3130659,304742938,"UAB ""BARAUTA""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,1,NA
"9660",3130659,304742938,"UAB ""BARAUTA""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,1,NA
"9661",3130659,304742938,"UAB ""BARAUTA""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,2,NA
"9662",3130659,304742938,"UAB ""BARAUTA""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,2,NA
"9663",3130659,304742938,"UAB ""BARAUTA""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,2,NA
"9664",3130659,304742938,"UAB ""BARAUTA""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",NA,2,NA
"9665",3130659,304742938,"UAB ""BARAUTA""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,2,NA
"9666",3130659,304742938,"UAB ""BARAUTA""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,2,NA
"9667",3130659,304742938,"UAB ""BARAUTA""","Tauragės r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,2,NA
"9668",3136814,304745012,"UAB ""JUONDRITA""","Ignalinos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,3,NA
"9669",3136814,304745012,"UAB ""JUONDRITA""","Ignalinos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,3,NA
"9670",3136814,304745012,"UAB ""JUONDRITA""","Ignalinos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,3,NA
"9671",3136814,304745012,"UAB ""JUONDRITA""","Ignalinos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,2,NA
"9672",3136814,304745012,"UAB ""JUONDRITA""","Ignalinos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,2,NA
"9673",3136814,304745012,"UAB ""JUONDRITA""","Ignalinos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,3,NA
"9674",3136814,304745012,"UAB ""JUONDRITA""","Ignalinos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,3,NA
"9675",3136814,304745012,"UAB ""JUONDRITA""","Ignalinos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",187.35,4,159.88
"9676",3136814,304745012,"UAB ""JUONDRITA""","Ignalinos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202009",185.05,4,157.65
"9677",3136814,304745012,"UAB ""JUONDRITA""","Ignalinos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202010",NA,3,NA
"9678",3136814,304745012,"UAB ""JUONDRITA""","Ignalinos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202011",NA,3,NA
"9679",3136814,304745012,"UAB ""JUONDRITA""","Ignalinos r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202012",NA,3,NA
"9680",3139311,304751588,"UAB ""CATALANA""","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202001",NA,3,NA
"9681",3139311,304751588,"UAB ""CATALANA""","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202002",NA,3,NA
"9682",3139311,304751588,"UAB ""CATALANA""","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202003",NA,3,NA
"9683",3139311,304751588,"UAB ""CATALANA""","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202004",NA,3,NA
"9684",3139311,304751588,"UAB ""CATALANA""","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202005",NA,3,NA
"9685",3139311,304751588,"UAB ""CATALANA""","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202006",NA,3,NA
"9686",3139311,304751588,"UAB ""CATALANA""","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202007",NA,3,NA
"9687",3139311,304751588,"UAB ""CATALANA""","Kauno r. sav.",451100,"Automobilių ir lengvųjų variklinių transporto priemonių pardavimas","202008",NA,3,NA
